date,identifiant,sexe,nationalite_francaise,nationalite,annee_diplome,type_formation,filiere,situation_actuelle,en_recherche_emploi,nb_mois_recherche_emploi,refus_emploi,difficultés_recherche,alternance,poste_occupe,secteur_activite,autre_activite,statut_emploi,nature_contrat,duree_CDD,localisation_emploi,region_emploi,pays_localisation,temps_partiel,nb_mois_occupation_emploi,handicap,taille_entreprise,service_emploi,intitule_poste,statut_cadre,secteur_activite,domaine_entreprise,remuneration_annuelle_brute,prime,remuneration_prime,alternance,statut,nature_contrat_premier_emploi,intitule_premier_emploi,localisation_premier_emploi,region_premier_emploi,pays_premier_emploi,ville_premier_emploi,taille_entreprise_premier_emploi,secteur_activite_entreprise_premier_emploi,statut_cadre_premier_emploi,temps_partiel_premier_emploi,remuneration_annuelle_brute_hors_prime_premier_emploi,prime_premier_emploi,remuneration_annuelle_brute_avec_prime_premier_emploi
25/02/2019 19:53,"1,78316E+15",Femme,Oui,,2018,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),10.0,En France,Nouvelle-Aquitaine,,Non,3.0,Non,250 à  4 999 salarié(e)s ,"Qualité, sécurité, sûreté de fonctionnement ",'Technicienne QSE' (Responsable QSE),Non,Industrie agroalimentaire ,,26496.0,Oui,26496.0,,,,,,,,,,,,,,,
24/03/2019 20:55,"1,79889E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),10.0,En France,Occitanie,,Non,7.0,Non,5 000 salarié(e)s ou plus,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur chargé d études ,Oui,"Autres activités spécialisées, scientifiques et techniques",,31000.0,Oui,31000.0,,,,,,,,,,,,,,,
08/02/2019 14:45,"1,8765E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),Sans activité volontairement,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,CDI (contrat de travail à durée indéterminée) y compris CDIC,ingénieur électronique / ingénieur instrumentation,En France,Auvergne-Rhône-Alpes,,Dardilly,250 à  4 999 salarié(e)s ,"Autres activités spécialisées, scientifiques et techniques",Oui,Non,31000.0,Non,31000.0
08/02/2019 14:46,"1,89439E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,17.0,Non,250 à  4 999 salarié(e)s ,"Qualité, sécurité, sûreté de fonctionnement ",Mandaté qualité ,Oui,Métallurgie et fabrication de produits métalliques à l exception des machines et des équipements,,33600.0,Oui,40000.0,Oui,,,,,,,,,,,,,,
21/02/2019 19:56,"1,78974E+15",Homme,Non,Marocaine,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,2.0,Non,250 à  4 999 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Consultant Data et IA,Oui,"Sociétés de conseil, bureaux d études",,37000.0,Oui,41000.0,Oui,,,,,,,,,,,,,,
08/02/2019 14:53,"1,79404E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,29.0,Non,250 à  4 999 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Chef de projet,Oui,Activités informatiques et services d information (TIC services),,45000.0,Non,45000.0,,,,,,,,,,,,,,,
25/02/2019 12:55,"1,78265E+15",Femme,Non,Chinoise,2016,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2019 14:54,"1,90666E+15",Homme,Oui,,2018,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),"En volontariat (VIE, VIA, Volontariat civil..)",,,,,,Coordonnateur Etudes et Exécution Génie Civil,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2019 14:50,"1,78348E+15",Femme,Oui,,2018,Sous contrat de professionalisation,Génie Biologique et Agroalimentaires (GBA),En poursuite d études (hors thèse),,,,,non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2019 14:56,"1,78233E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,12.0,Non,De 50 à 249 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur d affaires,Oui,"Sociétés de conseil, bureaux d études",,31200.0,Oui,31200.0,,,CDI (contrat de travail à durée indéterminée) y compris CDIC,Ingénieur d études,En France,Provence-Alpes-Côte d Azur,,Venelles,De 50 à 249 salarié(e)s ,"Sociétés de conseil, bureaux d études",Oui,Non,26400.0,Oui,28000.0
08/02/2019 14:59,"1,77706E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,13.0,Non,5 000 salarié(e)s ou plus,"Qualité, sécurité, sûreté de fonctionnement ",Ingénieur qualité chez Airbus,Oui,"Sociétés de conseil, bureaux d études",Transport,30000.0,Non,30000.0,,,,,,,,,,,,,,,
08/02/2019 14:59,"1,78909E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d Azur,,Non,5.0,Non,250 à  4 999 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Expert bâtiment ,Oui,Activités financières et d assurance,Divers,32400.0,Oui,37000.0,,,,,,,,,,,,,,,
08/02/2019 15:01,"1,78852E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),"En volontariat (VIE, VIA, Volontariat civil..)",,,,,,Consultant Junior,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2019 15:05,"1,77549E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,5.0,Non,De 10 à 19 salarié(e)s ,Etudes et développement en systèmes d information ,Ingenieur Etudes et developpement,Oui,"Autres activités spécialisées, scientifiques et techniques",,31000.0,Non,31000.0,,,,,,,,,,,,,,,
08/02/2019 15:05,"1,78958E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2019 13:46,"1,78311E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,1.0,Non,5 000 salarié(e)s ou plus,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur de projet,Oui,Autres secteurs ,,28000.0,Oui,30500.0,,,,,,,,,,,,,,,
08/02/2019 15:28,"1,78858E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,5.0,Non, Moins de 10 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),,Oui,"Sociétés de conseil, bureaux d études",,25200.0,Non,25200.0,,,,,,,,,,,,,,,
08/02/2019 15:12,"1,77595E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,4.0,Non,250 à  4 999 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur Electronique ,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,31008.0,Non,31008.0,,,,,,,,,,,,,,,
08/02/2019 15:12,"1,78958E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,8.0,,5 000 salarié(e)s ou plus,,,Oui,"Énergie (Production et distribution d électricité, de gaz, de vapeur et d air conditionné)",,40000.0,Oui,42000.0,,,,,,,,,,,,,,,
11/03/2019 16:49,"1,78931E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Martinique,,Non,1.0,Non, Moins de 10 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Consultant Industries des Vins et Spiritueux,Oui,"Sociétés de conseil, bureaux d études",,30000.0,Oui,35000.0,,,,,,,,,,,,,,,
08/02/2019 15:14,"1,76783E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,24.0,Non,De 20 à 49 salarié(e)s ,"Innovation, Propriété industrielle, brevets, transfert de technologie",Développeur Android,Oui,"Autres activités spécialisées, scientifiques et techniques",,31000.0,Non,31000.0,,,,,,,,,,,,,,,
08/02/2019 15:14,"1,78914E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,6.0,Non,De 50 à 249 salarié(e)s ,Informatique industrielle et technique ,Développeur full stack,Oui,Commerce,,33000.0,Oui,35500.0,,,,,,,,,,,,,,,
08/02/2019 15:17,"1,88245E+15",Homme,Non,Brésilien,2018,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,A l étranger,,Brésil,Non,1.0,Non,250 à  4 999 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",APPLICATION ENGINEER,Non,"Industrie automobile, aéronautique, navale, ferroviaire",,17000.0,Oui,20000.0,,,,,,,,,,,,,,,
08/02/2019 15:42,"1,88233E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,4.0,Non, Moins de 10 salarié(e)s ,"Maîtrise d &oelig,uvre",Ingénieur d Etudes,Oui,"Construction, BTP",,26400.0,Non,26400.0,,,,,,,,,,,,,,,
08/02/2019 15:17,"1,79876E+15",Homme,,,2016,Sous contrat d apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d Azur,,Non,18.0,Non,De 20 à 49 salarié(e)s ,Informatique industrielle et technique ,Ingénieur IT,Oui,Télécommunications,,38400.0,Oui,43400.0,,,,,,,,,,,,,,,
21/02/2019 19:19,"1,78292E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2019 15:19,"1,77662E+15",Femme,Oui,,2016,Sous contrat de professionalisation,Génie Biologique et Agroalimentaires (GBA),En recherche emploi,Non,6.0,Oui,Peu d offres d emploi|Mobilité géographique difficile|Salaire proposé insuffisant,,,,Oui,,,,,,,,,,,,,,,,,,,,,CDD (contrat de travail à durée déterminée),Assistante qualité,En France,Occitanie,,, Moins de 10 salarié(e)s ,Commerce,Non,Non,30000.0,Non,30000.0
08/02/2019 15:20,"1,7831E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,30.0,Non,5 000 salarié(e)s ou plus,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",R&D Engineer,Oui,Industrie pharmaceutique,Divers,33000.0,Oui,40000.0,,,,,,,,,,,,,,,
08/02/2019 14:01,"1,79384E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),10.0,En France,Occitanie,,Non,6.0,Non,250 à  4 999 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur chargé d études ,Oui,"Construction, BTP",,31000.0,Oui,32000.0,,,,,,,,,,,,,,,
08/02/2019 15:29,"1,78852E+15",Femme,Oui,,2017,Sous contrat de professionalisation,Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,4.0,Non,5 000 salarié(e)s ou plus,Département Systeme de management des entreprise,Consultant Junior ,Oui,"Autres activités spécialisées, scientifiques et techniques",,33000.0,Non,33000.0,Oui,,,,,,,,,,,,,,
08/02/2019 15:31,"1,7761E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,18.0,Non,De 20 à 49 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur Electronique et numérique,Oui,Autres secteurs ,,32000.0,Oui,34000.0,,,,,,,,,,,,,,,
08/02/2019 15:33,"1,78234E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,30.0,Non,De 50 à 249 salarié(e)s ,Etudes et développement en systèmes d information ,Consultant Décisionnel,Oui,Activités informatiques et services d information (TIC services),,31500.0,Oui,34700.0,,,,,,,,,,,,,,,
08/02/2019 15:37,"1,82255E+15",Homme,Oui,,2017,Formation initiale (hors apprentissage),Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,17.0,Non,5 000 salarié(e)s ou plus,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Chef de projet R&D,Non,Fabrication de produits en caoutchouc et en plastique ainsi que d autres produits minéraux non métalliques,Elaboration et caractérisation des matériaux,32000.0,Oui,36000.0,,,,,,,,,,,,,,,
08/02/2019 15:39,"1,98311E+15",Homme,Oui,,2016,Sous contrat d apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,14.0,Non,5 000 salarié(e)s ou plus,Etudes et développement en systèmes d information ,,Oui,Autres secteurs ,,53000.0,Oui,55000.0,Oui,,,,,,,,,,,,,,
08/02/2019 15:39,"1,7833E+15",Homme,,,2017,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2019 15:39,"1,88908E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Matériaux (MAT),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2019 23:54,"1,88841E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En thèse,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,Mission d intérim,Ingénieur exploitation,En France,Occitanie,,Nîmes,250 à  4 999 salarié(e)s ,"Production et distribution d eau assainissement, gestion des déchets et dépollution",Non,Non,24000.0,Non,24000.0
08/02/2019 16:37,"1,79876E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En thèse,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2019 14:54,"1,79858E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Normandie,,Non,30.0,Non,250 à  4 999 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Chargée d études Maitrise d Oeuvre,Oui,"Sociétés de conseil, bureaux d études",,28800.0,Oui,32400.0,,,,,,,,,,,,,,,
08/02/2019 15:47,"1,77611E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,30.0,Non,5 000 salarié(e)s ou plus,Assistance technique,Directeur de practice,Oui,Industrie des technologies de l Information et de la Communication (TIC),,54000.0,Oui,65000.0,,,,,,,,,,,,,,,
01/04/2019 14:14,"1,78246E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Sciences et Technologies de l Eau (STE),En thèse,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,Agent contractuel,CDD (contrat de travail à durée déterminée),technicien eaux et rivières,En France,Nouvelle-Aquitaine,,Caylus,De 50 à 249 salarié(e)s ,"Administration d État, Collectivités territoriales, Hospitalière",Non,Non,18000.0,Non,18000.0
08/02/2019 15:59,"1,78234E+15",Homme,Oui,,2016,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,26.0,Non,De 50 à 249 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Expert Projet,Oui,Métallurgie et fabrication de produits métalliques à l exception des machines et des équipements,,35000.0,Oui,38500.0,,,,,,,,,,,,,,,
13/02/2019 09:42,"1,78914E+15",Homme,Oui,,2018,Sous contrat de professionalisation,Sciences et Technologies de l Eau (STE),En recherche emploi,Oui,6.0,Non,Manque d expérience professionnelle,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2019 13:34,"1,88234E+15",Femme,Oui,,2016,Sous contrat d apprentissage,Sciences et Technologies de l Eau (STE),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,A l étranger,,Royaume-Uni,Non,2.0,Non,5 000 salarié(e)s ou plus,Etudes - Conseil et expertise (autre qu'informatique),Hydrologist/Hydraulic Modeller,Non,"Sociétés de conseil, bureaux d études",,35000.0,Non,35000.0,,,CDI (contrat de travail à durée indéterminée) y compris CDIC,Consultant en risque inondation,A l étranger,,Royaume-Uni,Sheffield,5 000 salarié(e)s ou plus,"Sociétés de conseil, bureaux d études",Non,Non,27000.0,Non,27000.0
08/02/2019 16:10,"1,78846E+15",Femme,Oui,,2016,Sous contrat de professionalisation,Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Hauts-de-France,,Non,1.0,Non,5 000 salarié(e)s ou plus,Production - Exploitation ,Adjointe de production,Oui,Industrie agroalimentaire ,,40000.0,Oui,53550.0,,,CDI (contrat de travail à durée indéterminée) y compris CDIC,Spécialiste Méthodes Maintenance Autonome,En France,Hauts-de-France,,Marconnelle,5 000 salarié(e)s ou plus,Industrie agroalimentaire ,Oui,Non,37900.0,Oui,51000.0
08/02/2019 16:12,"1,89383E+15",Femme,Oui,,2016,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Hauts-de-France,,Non,20.0,Non,5 000 salarié(e)s ou plus,Production - Exploitation ,Chef d équipe de production ,Non,Industrie agroalimentaire ,,25920.0,Non,25920.0,,,,,,,,,,,,,,,
21/02/2019 20:39,"1,78852E+15",Homme,Oui,,2018,Sous contrat de professionalisation,Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),12.0,En France,Occitanie,,Non,6.0,Non,5 000 salarié(e)s ou plus,Ingénierie,Ingénieur études,Oui,Transports (Services),,34800.0,Oui,39500.0,,,,,,,,,,,,,,,
08/02/2019 16:15,"1,78864E+15",Homme,Non,Camerounaise,2018,Formation initiale (hors apprentissage),Microélectronique Et Automatique (MEA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,5.0,Non, Moins de 10 salarié(e)s ,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur développement ,Oui,"Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d équipements, ...)",,27600.0,Oui,28000.0,,,,,,,,,,,,,,,
11/03/2019 14:57,"1,78858E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Mécanique et Interactions (MI),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,4.0,Non,250 à  4 999 salarié(e)s ,Etudes - Conseil et expertise (autre qu'informatique),Stress Engineer,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,33000.0,Oui,33000.0,,,,,,,,,,,,,,,
08/02/2019 16:24,"1,78914E+15",Homme,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,A l étranger,,Royaume-Uni,Non,12.0,Non,De 10 à 19 salarié(e)s ,Informatique,Ingénieur en informatique,Oui,Autres secteurs ,,40000.0,Non,40000.0,,,,,,,,,,,,,,,
08/02/2019 16:31,"1,77662E+15",Femme,Oui,,2018,Sous contrat de professionalisation,Matériaux (MAT),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),2.0,A l étranger,,Espagne,Non,6.0,Non,5 000 salarié(e)s ou plus,Marketing,Competitive product manager,Oui,Activités informatiques et services d information (TIC services),Divers,28000.0,Non,28000.0,,,,,,,,,,,,,,,
