identifiant,sexe,nationalite_francaise,nationalite,date_diplome,type_formation,filiere,situation_actuelle,en_recherche_emploi,refus_emploi,difficultes_recherche,alternance,Quel est le poste que vous occupez?,Quel est le nom de votre entreprise / projet?,Pays de localisation de la future entreprise?,autre_activite,statut_emploi,nature_contrat,duree_CDD,localisation_emploi,region_premier_emploi,pays_localisation,temps_partiel,mois_emploi_occupe,nom_entreprise, Son site internet?,taille_entreprise,entreprise_groupe,groupe,departement_emploi,intitule_emploi,cadre,secteur_activite_entreprise,domaine_general_entreprise,langage_programmation,emploi_lie_energie_renouvelable,salaire_annuel_brut,prime,salaire_annuel_brut_prime,responsabilite_hierarchie,responsabilite_budget,responsabilite_equipe,responsabilite ,international,langue_français,langue_anglais,temps_trouve_emploi,moyen_trouver_emploi,critere_choix_emploi,emploi_niveau_qualification,emploi_formation,satisfaction_emploi,condition_travail,relation_collegues,niveau_remuneration,niveau_autonomie,jugement_localisation,recherche_nouvel_emploi,raisons_recherche_emploi,situation_sortie_polytech,temps_trouve_premier_emploi,post_premier_emploi,Aviez-vous un statut de :,nature_contrat,condition_fin_premier_contrat,intitule_premier_emploi,location_premier_emploi,nom_entreprise_premier_emploi,taille_entreprise_premier_emploi,premiere_entreprise_groupe,premier_groupe,secteur_premiere_entreprise,mois_premiere_entreprise,status_cadre_premier_emploi,temps_partiel_premier_emploi,moyen_trouver_premier_emploi,critere_choix_premier_emploi,remuneration_annuelle_brute_premier_emploi,prime_premier_emploi,remuneration_prime_premier_emploi,satisfaction_premier_emploi,satisfaction_formation,ig_avantage_double_competence,ig_membre_reseau,Laquelle?,recommandation_polytech
1807101910477350,Femme,Oui,,2016,Formation initiale (hors apprentissage),Energétique - énergies Renouvelables (EnR),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Corse,,Non,18.0,SARL Les Vergers de Casamozza ,, Moins de 10 salarié(e)s ,Non,,"Administration, gestion, finance, comptabilité ",Responsable administratif et financier,Non,"Agriculture, sylviculture et pêche ",,,Non,31176.0,Non,31176.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Très rarement,Emploi trouvé avant l'obtention de votre diplôme,Relations personnelles,J'ai créé / repris mon entreprise,oui,non,5.0,4.0,4.0,3.0,5.0,5.0,Non,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
1789582885128400,Homme,Oui,,2017,Formation initiale (hors apprentissage),Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDD (contrat de travail à durée déterminée),12.0,En France,Auvergne-Rhône-Alpes,,Non,6.0,Ravifruit (Kerry),http://www.ravifruit.com/fr,De 50 à 249 salarié(e)s ,Oui,Kerry,Production - Exploitation ,Optimisation/standardisation des process de production - Ingénieur amélioration continue,Oui,Industrie agroalimentaire ,,,,33000.0,Oui,34000.0,NON,NON,NON,OUI,Non,Quotidiennement,Souvent (plusieurs heures par semaine),,stage de fin d'études,Le contenu de la mission / poste proposé,oui,oui,4.0,3.0,4.0,3.0,4.0,2.0,Oui,"l'approche de la fin de mon CDD, je ne sais pas encore si ça va devenir un CDI",,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1782327125470830,Homme,Oui,,2015,Sous contrat d'apprentissage,Systèmes Embarqués (SE - apprentissage),En création d'entreprise /reprise d'entreprise,,,,,,e-rekcah,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,activité professionnelle,Moins d'un mois,Salarié(e) du secteur privé (y compris structure associative),,CDI (contrat de travail à durée indéterminée) y compris CDIC,"Démission, vous aviez une autre proposition de contrat",Ingénieur d'étude en système embarqué,En France,Viveris Technologies,De 50 à 249 salarié(e)s ,Oui,Viveris,"Sociétés de conseil, bureaux d'études",18.0,Oui,Non,Site Internet spécialisé dans l'emploi (dont APEC),Le lieu géographique ,31300.0,Oui,31650.0,2.0,5.0,,,,Oui
1888487008827510,Homme,Oui,,2015,Sous contrat d'apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,A l'étranger,,Émirats arabes unis,Non,1.0,Atlas aerospace,http://www.atlasaerospace.ae,250 à  4 999 salarié(e)s ,Oui,Atlas group,Engineering,Avionics engineer,Oui,"Industrie automobile, aéronautique, navale, ferroviaire",,,,70000.0,Oui,85000.0,NON,NON,NON,OUI,Oui,Rarement (quelques fois par mois),Quotidiennement,,Relations personnelles,Le contenu de la mission / poste proposé,oui,oui,5.0,5.0,5.0,5.0,3.0,5.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1776019523215080,Homme,Oui,,2016,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Nouvelle-Aquitaine,,Non,11.0,Sogeti,http://www.sogeti.com,5 000 salarié(e)s ou plus,Oui,Capgemini,Etudes et développement en systèmes d'information ,Consultant Application,Oui,Activités informatiques et services d'information (TIC services),,,,30000.0,Oui,32000.0,NON,NON,NON,NON,Non,Quotidiennement,Quotidiennement,,Site Internet spécialisé dans l'emploi (dont APEC),La notoriété de l'entreprise ,oui,oui,4.0,5.0,5.0,4.0,5.0,5.0,Non,,activité professionnelle,Emploi trouvé avant l'obtention de votre diplôme,Salarié(e) du secteur privé (y compris structure associative),,CDD (contrat de travail à durée déterminée),Fin de contrat ou fin de mission,Consultant en management de l'innovation,En France,Capital High Tech, Moins de 10 salarié(e)s ,Non,,"Sociétés de conseil, bureaux d'études",9.0,Non,Non,Stage de fin d'études,L'intérêt du travail en lui-même,28000.0,Non,28000.0,2.0,5.0,OUI,NON,,Oui
1793786871988390,Homme,Oui,,2017,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activité professionnelle,,,,,,,,Non,"Non salarié(e) (Chef d'entreprise, Profession libérale, Travailleur(e) indépendant(e))",,,En France,Île-de-France,,Non,6.0,Ministère des Armées ,http://www.defense.gouv.fr/,5 000 salarié(e)s ou plus,Non,,Etudes et développement en systèmes d'information ,,Oui,"Administration d'État, Collectivités territoriales, Hospitalière",,,,,Oui,,OUI,OUI,OUI,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,Candidature spontannée,Le contenu de la mission / poste proposé,oui,oui,5.0,5.0,5.0,4.0,5.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,5.0,OUI,NON,,Oui
1782917424882040,Homme,Oui,,2017,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En poursuite d'études (hors thèse),,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poursuite d'études (hors thèse),,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1888751685457400,Homme,Oui,,2016,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) du secteur public,CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d'Azur,,Non,18.0,Gendarmerie ,,5 000 salarié(e)s ou plus,Non,,Gendarmerie ,Gendarme,Non,Autres secteurs ,,,,30000.0,Oui,30000.0,OUI,NON,OUI,NON,Non,Quotidiennement,Rarement (quelques fois par mois),,Concours,Le contenu de la mission / poste proposé,non,non,5.0,2.0,5.0,3.0,,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
1789078855884410,Homme,Oui,,2016,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Normandie,,Non,3.0,ENDEL ENGIE,http://endel.endie.fr,250 à  4 999 salarié(e)s ,Oui,Engie,Production - Exploitation ,Ingénieur soudeur,Oui,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,,,,36000.0,Oui,37000.0,NON,NON,OUI,OUI,Non,Quotidiennement,Souvent (plusieurs heures par semaine),,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le contenu de la mission / poste proposé,oui,oui,4.0,4.0,5.0,4.0,4.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1893786432020460,Homme,Oui,,2015,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Normandie,,Non,16.0,SOCOTEC Power Services,,5 000 salarié(e)s ou plus,Oui,Socotec,Ingénieur chargé d'affaire,Ingénieur chargé d'affaire,Oui,Autres secteurs ,,,,31200.0,Non,31200.0,OUI,NON,OUI,OUI,Non,Quotidiennement,Souvent (plusieurs heures par semaine),Emploi trouvé avant l'obtention de votre diplôme,Réseaux des anciens /association des anciens (polytech Connect),La politique globale de relations humaines dans l'entreprise ,non,non,3.0,4.0,5.0,2.0,3.0,2.0,Non,,activité professionnelle,Moins d'un mois,Salarié(e) du secteur privé (y compris structure associative),,CDD (contrat de travail à durée déterminée),Fin de contrat ou fin de mission,Ingénieur calcul,En France,Delta techniques,De 10 à 19 salarié(e)s ,Non,,Autres secteurs ,6.0,Oui,Non,Réseaux des anciens / association des anciens élèves (Polytech Connect),Le lieu géographique ,26400.0,Oui,30000.0,2.0,5.0,,,,Oui
1783106098251910,Homme,Oui,,2015,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Bourgogne-Franche-Comté,,Non,20.0,Civm,http://www.civm-chaudronnerie.fr,De 10 à 19 salarié(e)s ,Non,,Production - Exploitation ,Responsable de production ,Oui,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,,,,38000.0,Oui,42000.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Très rarement,,Site Internet spécialisé dans l'emploi (dont APEC),L'adéquation avec un projet professionnel ,oui,oui,2.0,2.0,3.0,3.0,4.0,4.0,Oui,Je ne suis pas en accord avec ma direction sur la gestion des projets et des personnes ,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1889582630060280,Homme,Oui,,2016,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d'Azur,,Non,18.0,Mistras group,http://www.mistrasgroup.com,De 50 à 249 salarié(e)s ,Oui,Mistras group,Inspection ,Ingénieur consultant expertise et structure ,Oui,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,,,,35000.0,Oui,36000.0,OUI,OUI,NON,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,Candidature spontannée,Le lieu géographique ,oui,oui,4.0,5.0,5.0,4.0,4.0,5.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1782462616705970,Femme,Oui,,2016,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,20.0,Suez consulting,,250 à  4 999 salarié(e)s ,Oui,Suez,Etudes - Conseil et expertise (autre qu'informatique),Ingenieur de profet,Oui,"Construction, BTP",,,,30000.0,Oui,31700.0,NON,OUI,NON,OUI,Non,Quotidiennement,Souvent (plusieurs heures par semaine),,Site Internet spécialisé dans l'emploi (dont APEC),Le contenu de la mission / poste proposé,oui,oui,4.0,4.0,5.0,3.0,5.0,5.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1867832820082110,Homme,Oui,,2016,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En poursuite d'études (hors thèse),,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,activité professionnelle,Emploi trouvé avant l'obtention de votre diplôme,Salarié(e) du secteur privé (y compris structure associative),,CDI (contrat de travail à durée indéterminée) y compris CDIC,"Démission, vous aviez une autre proposition de contrat",Ingénieur Tuyauterie et Installation Générale,En France,EKIUM,250 à  4 999 salarié(e)s ,Oui,EKIUM Groupe,"Autres activités spécialisées, scientifiques et techniques",14.0,Oui,Non,Apprenti(e) : Embauché(e) par l'entreprise d'apprentissage,L'adéquation avec un projet professionnel ,32500.0,Non,32500.0,2.0,4.0,,,,Oui
1893786452866060,Homme,Oui,,2017,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En poursuite d'études (hors thèse),,,,Oui,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
1793784760826020,Homme,Oui,,2016,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,19.0,NGE GC,https://www.nge.fr/,5 000 salarié(e)s ou plus,Oui,NGE,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur méthodes,Oui,"Construction, BTP",,,,31200.0,Oui,32850.0,NON,NON,NON,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,Relations personnelles,Le contenu de la mission / poste proposé,oui,oui,4.0,5.0,5.0,2.0,4.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1799018599352620,Homme,Oui,,2015,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),Mission d'intérim,,En France,Occitanie,,Non,2.0,Cameron ,,5 000 salarié(e)s ou plus,Oui,schlumberger ,"Méthodes, contrôle de production, maintenance",ingénieur soudeur,Oui,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,,,,32000.0,Non,32000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),De 4 à moins de 5 mois,Candidature spontannée,Le contenu de la mission / poste proposé,oui,oui,4.0,4.0,4.0,3.0,5.0,5.0,Non,,activité professionnelle,Emploi trouvé avant l'obtention de votre diplôme,Salarié(e) du secteur privé (y compris structure associative),,CDI (contrat de travail à durée indéterminée) y compris CDIC,Licenciement,ingénieur soudeur ,En France,Mecanic Sud industrie,De 50 à 249 salarié(e)s ,Non,,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,33.0,Oui,Non,Apprenti(e) : Embauché(e) par l'entreprise d'apprentissage,Le lieu géographique ,30000.0,Oui,30000.0,2.0,5.0,,,,Oui
1783429017124100,Homme,Oui,,2015,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,activité professionnelle,De 1 à moins de 2 mois,Salarié(e) du secteur privé (y compris structure associative),,CDI (contrat de travail à durée indéterminée) y compris CDIC,"Démission, sans autre proposition de contrat",Chargé d'affaires,En France,Cimat,250 à  4 999 salarié(e)s ,Oui,Foselev,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,4.0,Oui,Non,Site Internet spécialisé dans l'emploi (dont APEC),L'adéquation avec un projet professionnel ,33000.0,Non,33000.0,1.0,4.0,,,,Oui
1788522876664480,Homme,Oui,,2015,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Provence-Alpes-Côte d'Azur,,Non,1.0,Endel engie,,5 000 salarié(e)s ou plus,Oui,Engie,"Méthodes, contrôle de production, maintenance",Ingénieur soudeur,Oui,"Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné)",,,,34000.0,Oui,38000.0,OUI,OUI,OUI,NON,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),,Apprentissage (embauche dans l'entreprise d'accueil du contrat),L'adéquation avec un projet professionnel ,oui,oui,3.0,4.0,5.0,2.0,4.0,4.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788516872365960,Homme,Oui,,2015,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,3.0,APAVE,,5 000 salarié(e)s ou plus,Oui,APAVE,Assistance technique,Représentant EDF DTG sur les projets hydrauliques ,Oui,"Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné)",,,,40000.0,Oui,42000.0,OUI,OUI,OUI,OUI,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),,Site Internet spécialisé dans l'emploi (dont APEC),Le contenu de la mission / poste proposé,oui,oui,4.0,4.0,4.0,4.0,4.0,4.0,Non,,activité professionnelle,6 mois ou plus,Salarié(e) du secteur privé (y compris structure associative),,CDD (contrat de travail à durée déterminée),Fin de contrat ou fin de mission,Ingenieur soudeur,En France,DCNS,5 000 salarié(e)s ou plus,Oui,NAVAL GROUP,Industrie des technologies de l'Information et de la Communication (TIC),14.0,Oui,Non,Sites Internet d'entreprises,La notoriété de l'entreprise ,38000.0,Oui,42000.0,3.0,4.0,,,,Oui
1782714871372130,Homme,Oui,,2015,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Centre-Val de Loire,,Non,10.0,NEXTER Systems,http://www.nexter-group.fr/fr/filiales/nexter-systems,250 à  4 999 salarié(e)s ,Oui,KNDS (Krauss-Maffei Nexter Defense Systems),"Méthodes, contrôle de production, maintenance",Ingénieur soudage,Oui,Autres secteurs ,,,,36000.0,Oui,40000.0,NON,NON,OUI,OUI,Oui,Quotidiennement,Rarement (quelques fois par mois),,Candidature spontannée,Le contenu de la mission / poste proposé,oui,oui,4.0,5.0,5.0,4.0,5.0,2.0,Non,,Poursuite d'études (hors thèse),,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1888691976908340,Homme,Oui,,2016,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Île-de-France,,Non,17.0,ENDEL ENGIE,http://www.endel-engie.fr/,5 000 salarié(e)s ou plus,Oui,ENGIE,Gestion de projet travaux neuf,Ingénieur Projet - IWE,Oui,"Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné)",,,,39000.0,Oui,42000.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,Relations personnelles,L'adéquation avec un projet professionnel ,oui,oui,4.0,5.0,4.0,4.0,4.0,3.0,Non,,Poursuite d'études (hors thèse),,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1783422659958510,Homme,Oui,,2017,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),Sans activité volontairement,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
1876551312227140,Homme,Oui,,2016,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Non,Salarié(e) secteur privé (y compris structure associative),CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Occitanie,,Non,19.0,SAFEGE Suez Consulting,http://www.safege.com/,250 à  4 999 salarié(e)s ,Oui,SUEZ,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur de projet,Oui,"Autres activités spécialisées, scientifiques et techniques",,,,29500.0,Oui,33000.0,NON,OUI,NON,OUI,Non,Quotidiennement,Très rarement,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),L'adéquation avec un projet professionnel ,oui,oui,4.0,5.0,5.0,4.0,4.0,5.0,Non,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
1782921167163880,Homme,Oui,,2016,Sous contrat d'apprentissage,Systèmes Embarqués (SE - apprentissage),En thèse,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poursuite d'études (hors thèse),,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
1783679099546370,Homme,Oui,,2015,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,Oui,Salarié(e) du secteur public,CDI (contrat de travail à durée indéterminée) y compris CDIC,,En France,Auvergne-Rhône-Alpes,,Non,6.0,Education nationale,,5 000 salarié(e)s ou plus,Non,,Autre service ou département,Prof de maths Lycée Jean Moulin Albertville,Oui,"Administration d'État, Collectivités territoriales, Hospitalière",,,,30000.0,Non,30000.0,NON,NON,NON,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),Emploi trouvé avant l'obtention de votre diplôme,Concours,Le contenu de la mission / poste proposé,oui,oui,5.0,4.0,5.0,1.0,4.0,5.0,Non,,activité professionnelle,6 mois ou plus,Salarié(e) du secteur privé (y compris structure associative),,CDI (contrat de travail à durée indéterminée) y compris CDIC,"Démission, sans autre proposition de contrat",Conducteur de travaux - fibre optique,En France,CIRCET,250 à  4 999 salarié(e)s ,Oui,,"Construction, BTP",3.0,Oui,Non,Site Internet spécialisé dans l'emploi (dont APEC),Le montant du salaire proposé ,36000.0,Non,36000.0,2.0,5.0,,,,Oui
